"doctorid","mainspecialty","age"
"E5DEFB3B5D93915ADFA5E4ECCCA0C249","Asthma",""
"36BF351DF23D91002DF48E5C8C78E635","Na",""
"4815717D5A93704F7D9F0E23DD3D78FC","Wound Care Center",""
"D73421D9FCF0AC43F1AEBB2BB6AB3909","",""
"E704BB84211A84111E4C138A17E68EDB","Pediatrics Developmental Behaviors",""
"58977814981A9BAB5E4495AB61D13EFA","",""
"24ED200DCFCC1B04FAD9D6E361E41AC9","",""
"A16B5A3C25B73CE4E3445E369749DD43","",""
"610126195C0F6E4DF38F399C3325AECB","",""
"254025C5AD2D9F37B70367CB14BF5428","",""
"80E0AAC73E56BBC76132220D1A14ED52","",""
"9A65D8F681EB161006AC959A570600F5","Infectious Diseases","38"
"F9C8DA87418020FFC0E8543291D8440C","",""
"A4376B1E16378BD96B9CA18A1EFB03A8","",""
"6C0924840F28F96026147E2CDE8420AF","",""
"35B47299C1130953D286C976E9C608DC","",""
"17EBB8C3224E3B87A2EA8BCD42B3DE49","",""
"EAC189CDFA0BFE6A79848EE58C64C74B","",""
"F3CD0298C5B40117EDB15DB7613D4F35","Orthodontics ","39"
"4EC227F2C9F8DD31CCB23834F1022721","",""
"88186AE4F3D59234D5B515B1CA86660F","",""
"83D8BE72F731A9977C2AC9E41807AC0D","",""
"428316522A9F0838BA03F36D85411BEC","",""
"89F927C72C9114C5C36B7FDB2D1198A8","Family Medicine",""
"423E44C6EE3FC6678AEFA0F854160482","",""
"D841DA80F8FA17C1DC7EF9517B88A5DC","",""
"96FA5DA14A6DAE36E1ED11B825D88C5A","",""
"AED50F0374EBD92589C4DA14F0EEB37A","",""
"497E5E9501F2FFBC07B4DB02C8C5421E","",""
"E150C862EC07920E8C0A6809302FB2A2","",""
"6713524EA458BEE4D73485010E9C682F","",""
"75AD20F9C546AEF9E9FCC21E08A8A3DD","",""
"A3171CC0F610FDFDF460831FB25A3DC7","Family Medicine","57"
"D8E04B16451F7F67A5DA5005D4E032EE","",""
"8E6386593CA0E8602FF05A069FA23777","",""
"A66B4D41A1B21574947D0D6C00E1DE7A","General, Laparoscopic and Cancer Surgery","42"
"10CE671D55AF2D7A7BE6FBC8D028CDF1","",""
"3FA14ED7B5855DE1E9A3CF48677FA60C","",""
"F05FB18FE7E5DE0657E22A1DBD2E3B40","",""
"8AD259D840BF6A763D6C1805D5C714C8","",""
"EAD3F24F650FCF6D8936AF5C23ECAFC4","",""
"B105AC0F79D9E167DBC3EA6D69E6145A","Na",""
"B6C4F99EBC0CEC07EAC2D98133094F54","",""
"AA80B01830F8EC602E9B4DE8CF6E7A97","",""
"ACD58ADFB79073F8CBE2BDC0A3201968","Internal medicine",""
"6785967519298E534FCEC2B6CF3BECEE","Internal Medicine - Adult Cardiology","41"
"73BF740ED941E13E76E67049A5165B91","",""
"9978E9E9FB93FB29863FA07903D01010","",""
"242F9B8A69EB1D7C728558522EE464C1","None",""
"F6968547901182C947E2FE1AA2D27EDC","Family Medicine",""
"AA40D567C94A14B2E9C126C1B043457D","",""
"251A60450861C46C6BD982611B229F79","Gynecologist","44"
"7CB32E6BDC272551176478F3E90288BD","",""
"76D25C33226E66A6DE95A7E2557EBE5E","",""
"3AB2ED1A7AC2CB460FD597C13D77A11C","",""
"1ADFB4BD48C63ABB9CD5E5CB2311B319","",""
"C5BA6C2C3073E705C04FAB652E3482F3","General Medicine","30"
"28D8E465D7D573B25255F5D56750FAEF","",""
"2E28DDA26C212B9FDDFCFA1E44AB97B1","Internal Medicine",""
"DD939412D661B27A92E611A89E977F0A","",""
"F54B03E4F11C8BD9920741657069C6B6","",""
"2948BC9A490E9251AD1C9BE2BC2796CB","Doctor of Medicine","34"
"1EF97CBA05F5AB8401445BEC0D6D523F","General Pravtitioner","36"
"AA48055D254B34D08C1A88A7C92C58CD","Obstetrics and Gynecology","36"
"66C94EC325FEFDC79A733EA962A56A90","Internal Medicine; Adult Cardiology; Cardiac Electrophysiology and Device Implantation","41"
"9C9A06DF136E82EBB47C92B32EF7A61B","",""
"3B74AB8EB83FAF0992AAD7A123D02707","",""
"9C32C3CEB9D37C517BF8FF4B2C517E6D","Internal Medicine","35"
"EC4A427258AA615CC0B56DF3B79683AC","Anesthesiology",""
"3855053032EBFD54D04E184091BCBE34","",""
"8F02E3FA67AC7F913160628C8F46B8AA","",""
"8EEF6FF991F69D436EF38262BB3EEF52","",""
"A38C30B2766C4353D929A8AFE1F2E831","",""
"56C12A4512E84416DE450DB11AB040C3","",""
"2AA5C500D507E80B97AB244D3D80C4D7","IM Cardiology",""
"5A77F528519CD43703FD9A8401CD1C34","",""
"D4AE8C1ADB5AE04AE5BA30E9C7D249F7","",""
"5571DF479AA024D28E17F555BABD1FCB","General physician","29"
"0765300372D04032CA2D6D8B4AE35E63","",""
"84B3F2BECBF70A03239D7FAE55DCAA40","",""
"3AF65294001DEFDF7D60D4B9E3151FFF","",""
"3CBDDFC0631041F3BEBF720BF2D72E7F","",""
"28B673023E123CDEFC28FD22E24C6C98","General Practitioner","30"
"1C3EF503ECADC5B8674BE1540C609009","General Dentistry ","40"
"CEB689455A88EC958A3C9E3983F3F5B4","",""
"91106B31690393B4F36B8C2AC7B9FF39","Pediatrics","36"
"9092E7BEE2D622E7C6C5EF8476928917","",""
"004DBBB73C0E3933D191FA195500D018","",""
"75AB8EC90F11A4F0A172AEE44BC801BC","Obstetrics and Gynecology","37"
"1B3ECCA102B57D735AC385A9C03FD15B","",""
"22F266A9987440C2FCBA09A845B638B1","Optometrist","53"
"0BF4193E64622CC35E7AF3715E30F1D6","Family medicine",""
"630393C06FC4C7C25D76BD60BBDC9E73","Endocrinology",""
"4B2E0217A0ED46BE7207C0ACFE2FEE53","Pediatrics",""
"B191B91CBD52C3FCFF21B16D6AAFA259","",""
"078A070B015EE414F228D88194551206","",""
"EC03B704B8BD986E7E852755A258EF80","Internal Medicine",""
"DCE311E9986A54E3925EA37479F55E10","Dental Surgery, Orthodontics",""
"B43C598F809ACEED313C0188DCFD6EFB","",""
"FFA5D62E4C09359050EA77F9F6FD4E0F","",""
"8AAA8D9517B862109FF3DB1BC4EF4C1A","",""
"4E257179772A18E4DC9CF9280E57C56C","",""
"D7A47699F717F8B2A4E0FFD433843214","",""
"95932EC3BA94EE1951D83524C88D8C49","Internal Medicine",""
"53E2A437534E65B9403677A567069F20","",""
"3980C69A4AEF759EE74A882FE274DC84","",""
"1D9AA373BC6D83A320559B9B7261DB73","General Practice",""
"088EC7579C5B76A7C6BFF8E6EFE7EE3A","",""
"3173192115885DB08462EBC49A44A27A","",""
"2F96E47253A9F882207E621F642AA2F1","Obstetrics and Pediatrics","36"
"B0FBC278C837B35C1F44EE5E2EDD8C57","Check Up",""
"20AB3465D85C1A8A408D7D0897F12CC8","Pulmonologist",""
"7E8F7238AB0896D715CB6B1CC132E687","",""
"B03E8BEF90A87A63643CB663E2B5BC1C","",""
"A8AECE0882371F438C829BCCB995A927","Cosmetic/Aesthetics Dentistry, Orthodontics","31"
"926AB1FB414D6A7D15F054003772485E","",""
"0F9D99F598CB439E8E733A3C7BB9892C","",""
"016593245BEDDEACA1D621D5ABDCDABC","Psychotherapy","63"
"3C35B2CAFC3270E16CA434E74469B06E","ENT - HNS(ear,nose,throat head and neck surgery)",""
"487CF32249FBAAA5A79258E26D54FE19","",""
"980E5EF572C190392A6FE0DD63B3D917","General Practice","31"
"8C78BD132FFF9EB9D47D4759FB8EDA13","",""
"349D1B48B0D3E9EB26198CE1CDC41785","Internal Medicine","36"
"65F76DCDBD789FBE2623A33AB6B35DA0","General Practice","32"
"AF3DE23C3548EAAF65BA6278BACBF607","",""
"085DFC68338D1ED37766086A1AEE1934","",""
"1A371879AE7AE905850D5DEE733F303E","",""
"0B657EF04B82A6D69359B3BC0B3682DF","Primary Care","31"
"63F6019CA436EA42E23A670F0BCA5A8F","",""
"719653E675F24537D4CB647537A2A04F","",""
"B599334E079A6A767CA85659336408FC","Internal Medicine","39"
"82AAF51E525FA53F5BA42F99BFB77E5A","OB GYN","57"
"BCECA960386FF1B9B627B4DB3D12BF0E","",""
"8E959726DBA7C579F0A05B0B62597FB0","",""
"1FC3B24F7A2DEB8B63DC3505EB1196F4","",""
"BA8E2E450AF203AB114D338707251486","",""
"7D9A49F74CD1C1740CE05485E41258B8","",""
"50AB6AA42D206917721ED0E79778AB9F","General Medicine","34"
"4A79A7EDE1F5C12290122E93A1331A7E","",""
"F3A45758FE1E808FD1D41B62D7784A93","",""
"030114F8F0E921E7B452349373998ECF","",""
"918C664336DD5DEB4242E350CD718E34","",""
"AA45EA35CBDCB42012F2BF55012A0624","Internal Medicine - Pulmonary Medicine","40"
"EA9BE6EA49C5C752ABB11953955C90E4","Pulmonary & Critical Care","40"
"680A8D55CEA7984805C47E807C854F84","General Practitioner","30"
"8B9F221C0A8CE23D96068FAFAE80C7EC","",""
"737B0DC5F7113A4A045CD290BC2AE2D9","",""
"542A659782A0B10F3B9BF402455D3169","",""
"78CBED4FE8F2183FF46D7FE89D8ADC8B","",""
"5AF545E99254638CE9829EA2329F72D4","",""
"223FA774F48CAC82119BA7BBCDD475D2","",""
"9BFA4291FB5844D8D79E81724C9D853C","Veterinary Medicine","29"
"1D0F68A61E11580C1BB37D4AACD6812B","",""
"715EB56D3F3B71792E230102D1DA496D","",""
"4DFF7CCCFC092F41B8170FC6D7DC93C0","",""
"743C11A9F3CB65CDA4994BBDFB66C398","Internal Medicine",""
"A25A6CB241DBE44D927EA9EAC5A61172","",""
"E055A992677DC62362DC6CEDA3245224","Internal Medicine - Nephrology","35"
"36609C3D6CF0D6CA0887852C9D84E57D","",""
"6FD66C5975077D9F15277A2A720177EF","",""
"2C471A5A93A3404AB1CFB8C054D2C693","Internal medicine, Endocrinology, ENT",""
"813B55971C67156836F1BC15E45726D2","",""
"053DCCD2601742E2936AE968BBF315A9","",""
"E6CE7DB38187CC8F163C21F26B62879B","",""
"652D3E8F602E98B4536335F978450167","",""
"3EA1A7505194E632A33246E1C7A1A0EE","",""
"4028AAD989B92A2AAF6FC94295AAF8AB","",""
"C60392079B5D4A6ADD00946BDFE44E02","Orthopedic Surgery","40"
"268BABCEF5BEE84A9B0062DAEDAF86AF","Internal Medicine",""
"CC658DAF205377FB870D72F7C9F2B59F","",""
"BCA7D174D4387A5394A9C3D899091B2D","",""
"EDE08F3AE4D17D223051ED8282A67CAF","General Medicine",""
"F6F20ADA728B7A41EA4C0EB996C817B6","Rheumatology",""
"BD11D7018E63948D8B6B0EE49BE03CFC","",""
"5CA641F66BD082A37A9B11FE9236C7FD","Ophthalmology","41"
"40B87E83A83D74E976DDA3848AEAD243","",""
"AE2D83750380FB55B752380F93C33D37","",""
"5524F0A43AA0F367EF11FECEB3C85A56","",""
"DAA845E72247BCEEBBF545AED4737521","",""
"EAC2949B8B90BE506F77DB750EF05417","",""
"C0C6D46D266870E0F78A58BF141C07B7","",""
"1AF4E757D34A34D89C040D16EC352003","General Physician","35"
"93D7899E2E4A39939729DA1F02052C89","",""
"180C992FB58490420ACBB390F34BCD7A","Internal Medicine","34"
"9C66D12FCCADCF1568788CEB7BC8AE15","General Pediatrics","35"
"6E07FD1C581ECDEC5680CCEA9A8ADDD6","",""
"263D3FEA5AAEC84CEB5B7CC096CEAB35","Psychology ","32"
"22F4700139F7AFAD5EFDCE094BB9A8A5","Cardiology",""
"B2B5D33DEDA893C12339B758B2975D41","",""
"D19B33F67E276CCA865F587F2E69C629","",""
"84296CA4CE03490A6CB97EEA5195106B","",""
"4C640B1FC62A2BF43BDC238CF7921ADF","General Medicine","31"
"65B036A5F70F63CD5D6D3BF83707B6B9","",""
"8B3DA6CE5355CFE4916DC7FFA4B1146A","",""
"3C1E97C3E0629DA05F7CF4D0AD6D2E19","",""
"5B948B56FF119949410B6BD8ACAE9B66","",""
"CE8839A5ECDA19985F2DC1129646BEE7","",""
"43B5C2F6A840417E79ED8BB3FEEEEAF5","",""
"3F9AA18413F2CD71EED355CA12DA7315","",""
"4B53088E5FC197779935ACEF19A404DF","",""
"1DF58E63816EC9AB895D8F14640A5F47","",""
"1533E368C21BE061FAC64AD083B5F8C1","Psychiatry",""
"2D16EF569BB8D2FDDF2E9B279F73E7F8","IT",""
"93E0873F2CCE60514C26BD8BBDC3CCC8","Neurosurgery","40"
"B3385637859C7E1BF875C127272934A6","",""
"7F55132AE44BA21448A1A87050AC8F55","Family Medicine","44"
"53E232BCC4A6386499454667194ADDD1","",""
"ED1142ACD9193E248EE334E2328964D4","",""
"4F383771112EF0024294D2CF15363C62","",""
"5FDF277741393E171D4088BE91CCB915","",""
"F5E083092550D2F93898E9829E677E39","",""
"65A3A3E323D4882BC0D039616C998188","nursing",""
"BB0A5BB0D3B3DEA53D7E8FC31721C480","Adult Cardiology - Internal Medicine","39"
"3FA1B9D2B7B0A854A9BF295DD154F8D0","infectious disease",""
"708CBABE9EC56BB5ABE6A92D810E7CA6","",""
"7C9FF93B39D7912D9535AA6BBD83BAD5","General Medicine","40"
"695494B434B3711F396BC5F0D3C0A54E","",""
"14B14198B6E26157B7EBA06B390AB763","",""
"D79B641DDD329FF7F410FF8AF526B4AE","General Dentist",""
"F88C38D9CE16D575FF23353BDE81DF3B","",""
"06CBF6501DCDEAFC6FC5120FE39249E8","",""
"22E9D6B12656270347893265CB29410A","",""
"91AB07539B36F85BA8180D74AD2BB3EE","internal medicine",""
"0C48EC1F07958EA1B58AC7721DC6058B","",""
"CCB27ACEB0398D024EBF4231A25697D2","",""
"802CB8AEDA781C153C4358D9E6CD32AD","",""
"FA8D150D2D8058E4B7D5E701D8548CF0","",""
"1A160AFDE820D564721B88B9EC1E188A","",""
"FE6909D8638C2A46CB051BADA3F20231","",""
"8A019A04A3042593FEC469FF979BE507","General practice","30"
"B3C6F53619CE7496216184F880EAC8BD","",""
"FB888889FD40A755C36DC2B00C2B88C0","",""
"BDD2774E07352F1DBDFEAB81E5763C05","Dermatology","32"
"C5E609CF9ED4D0711F9C5AFFD716CA5D","Internal-Medicine- Adult Cardiology","43"
"01428CA0E4ED4F5091CF04954E271412","",""
"7E763927442A8DC6E0E4C4B064678082","",""
"EC78E9F1C48CEC8F5A6DE60B921E4E46","Family Medicine","42"
"0943A2B85BE5F182BCD97CEE9BEEBD5F","",""
"E2FC74DD6DDE6FF116CCC7A4086ADC0C","Accountancy",""
"440BCBE45A6A4E361B606228F0C86365","",""
"7AEDAA9271FDEE6DC5B0D3E9858E1CF1","Family Medicine",""
"793FDE23EC4FB2972BFE2EE461F63645","",""
"4854417254FA352C8DEEA7C55ED11DD2","Pediatrics",""
"468E5112D68B2CB7C9DF93692FE5730F","Internal medicine",""
"3AFA23AC1B717491CDB68424E043A45F","",""
"8E09ECAEB8FC3C2F8F0B52FFF9EEC3EC","",""
"4254430A132CBC2CFB235D0FCA392279","",""
"E41576C2D63EAB99E7D7209204739CE8","",""
"A6334341D81FB047FB5DEDB10148891A","Ct scan",""
"2AAD8AA7C3F8E4064E980E9528E50F53","Internal Medicine","34"
"0E53DC3B8871ECD8207DF9DA83F683B6","Family Medicine","48"
"58A3DB58796EE4FBE42B1BCEA1A888FF","",""
"7A16092A4FA489C835C716EA3815F704","Doctor of Dental Medicine","32"
"407DB1F4E4AD1FC027D01A09ED569D7D","",""
"1FF74A7BFEF596DEE39077ACAE425BCD","",""
"E26FEF09EAC8C8BC6D5E0A783A1CF45B","",""
"0829DA38B0B43A8CB034F0F8CBCE906C","Internal Medicine","24"
"FC60881482701EECDB18102735FC2308","General Surgery","37"
"07FC49D464ACDC489FC1A262FECF8023","Surgery",""
"679A55E13ACF1A9769C193FA010D5934","Internal Medicine ","36"
"E3F116FA384BE4BA078C279495EC8581","Pathology","33"
"AE696EEA53F7A9525D7D3F0704D1511F","",""
"FC33073CB57BD68D6DF31B8C97C91E93","Internal medicine","39"
"3EB931199407FD6FD76B8B96BB49A2F5","",""
"6F7EDDF8FA27191ACDD18B9B3605933F","Infectious Disease",""
"B2EBF93CB2667A995C12787E51E6EC0B","Obstetrics and Gynecology",""
"BA0D81F0E07C9E7E8AF53293C93DC69B","",""
"64C4C873C60ECF618D5A16ED2BA41651","",""
"4D58FAF697D47B2AB9908DD1353AC190","",""
"DA69515FD5A53B94CE79B9925F36B339","",""
"6C04175DE4297FBF49921A487DC1A2F6","",""
"4FD16173B1E193820F5998C6B884A438","Pediatrics","54"
"5564890753E533C5FB71CF81125FCCFB","Internal Medicine","33"
"552F5E345C9D523300EA73C6A65B0A6E","",""
"ABB8CD30FBEF5B0CF3402251455A9B56","",""
"7B6787A3D154CF018B2E9EDF0786F276","General Practitioner","31"
"72417E4A6CE410EE495DC2978C405084","Pulomonologists",""
"D9E6B46563C1A62A6D0979D929FE2E6B","GENERAL MEDICINE","35"
"FD9B678088106AC518F68CC9756D4801","",""
"1D14F7A40B5C0E95F6B5529810582F23","Internal Medicine",""
"C5C57642A4F73EAE7413CE5AD2782158","",""
"005CBFA3EC6690C005D1DE9182683241","Optometry","34"
"7AE026E7CA281F18185CFB694CB5661F","",""
"D1C1A2DAAD72F9D116F600C1C542B573","",""
"D3B0B66668AABBB1887660EF1BA740FF","",""
"36BF0C2BE198FCE4B4CE1BDC6C9DBD56","",""
"050718F543C7B2B6159A2F150FA6E93E","Surgery","45"
"FFA486A4029DEE1A46C0ED19BDC4B6B7","",""
"7580584DBB499D1E2A45411A0CC7FA23","",""
"0C8C5B55E8A3C4C0856A1FC3D0A46F61","Internal Medicine ",""
"1EB4505084D87118B8C710AC96B97CB2","Community health",""
"5AAFC3F70332F6E42228BE384D3C4F01","Optometry","30"
"A3F559A66F188C89E4289CAA9765AAEF","",""
"C81B59A1E08F93CDEA2FA3637AEE0565","",""
"B8B26F24186191C7AF8A25E2CC6115CA","IM",""
"826DB7E382B0391C9F3E987FDF33A5F9","Internal Medicin",""
"33BF3F3023004BD4DDD06FB39952F804","General Medicine, Primary Care","27"
"3804D8A77337B4ED9C5F388C98822525","",""
"BB78A710E7D0494DB915C83459DE0C42","",""
"D48FFF99CA7AAFCFE2E7A5C530EEF864","",""
"5C17761F7220777710A535E7DEA512D3","Edgardo Ulysses Dorotheo",""
"ED9EB0E17F50C86A478C357E7243DAC7","Internal Medicine","33"
"EB94D25085AB649F81D89E90CBE12FEE","General Practitioner",""
"B9DF039A53BEE7E42906016FBF7CD441","Diagnostic Clinic",""
"1F02AB6D5ABF20738D8789CA8741F185","",""
"EFFEE1E779858321158963645B481B98","Internal Medicine - Infectious Diseases","36"
"B9DFBED6C12D438D6C550FA1A2032135","Endocordiology",""
"EEB7EEBBB38D3CD16F18D4A68F065866","General Physician","36"
"F7B6DA9DEDDE15499538BF7E5E23F0EE","",""
"7CBD58ED69FCF9426ADE2FFE403CD803","",""
"DE644F7DD12420FF0B921E36678EC6F8","",""
"33A88364C4E7651C59A0116C74DE1F9B","Family Medicine",""
"76652668CAD0E5AB9ABEDB7D7357D6FD","Internal Medicine","35"
"A4E44B140E87A49D86E1988323C02E51","GP",""
"BAEF4802848FB2C2E3026A7F26A53315","",""
"5CACB64862789CC1A6C5D2E646E8177F","",""
"EE2CE2B68E8909CA92FFEA6598099CBE","",""
"2ECC65C44282F1AD4BFA9CA7BF4D0A37","",""
"DF343F6B84A0ED60C40DB9E2CEDE73C1","",""
"131791FDF0CBAB28AD3F99019C2D84DC","internal medicine",""
"2FECDEAA123EF60A82894A45C5A7AE26","Otorhinolaryngology","43"
"40B11F9780532E8B86BA9087DF3DCDB6","",""
"A560821217FDEB2BB8F4921F526DCF50","Internal Medicine - Adult Disease Specialist","33"
"5F7733DE9C8BDDEB31B24D3434640003","IM,Surgery,Pedia",""
"0C9B52565268ECB44575538888661F28","Family Medicine",""
"FAAAE1866A54FDB13AA89B7DA8101BDC","Pediatrician","31"
"788292A2CDB9FA425FF5FB269688BEFD","ob",""
"4423DF30C2370B6C952D07397078B3AE","",""
"2DD413603AECF86981529A0CB6E4F35E","",""
"64AD8F3AF92EF8D9A1C7DFD7265E577D","Internal Medicine-Adult Cardiology",""
"BAE4F11996F82F08AE1800943DF99925","",""
"32CF59FA14AEE4619887264860712707","",""
"4FC147E998BC303D0F94B6239B7B1449","",""
"44CA89856009F6417C6CB01D81746535","",""
"7E9DA216F3BFDA8C024B94938291EBEC","",""
"8E7035E068F7046D16A509453862E0DA","",""
"0B80DDC95BCF9132D2493436A223CA96","",""
"1BC60BCDF112703A1B854C14327C301D","Internal Medicine","37"
"E7C6BFB3F0F62DD4359BD8A55A09D60B","Na",""
"288A8D4E8014CF089C28AC2EBA7C7D0B","",""
"A8CBE7CB86FE200A4A8040B74844AF2A","General Pediatrics","35"
"647EB89E04E05801979246BD0D2EC15B","",""
"313B45B09DDB4059C7C16B4078895C04","Surgery","47"
"228B495DDF77BCFC7F5A57C1648599F9","General Practitioner","34"
"1F98B825AF97356AC8137E63CB525299","",""
"22041852ADB30780299F8A0A2E02F761","",""
"604580F858A76A3C0DA9A8CF74C68903","",""
"3DC91C9313038CE8C97966F7F4194AAC","General Surgery","39"
"861FC05A34BF88B3C689A89EF8F34384","OB-GYN",""
"DB67ABD4EFF36FA56360FDB22CA2AEA8","",""
"782A229A7FA647902E6E6D1955560C6D","",""
"EA09CFBE321976B327B43C53441EF7DB","Internal Medicine - Endocrinology","36"
"82AB46C6311BF9D630814BB07D8C4CFB","",""
"B53B3C9FB0FE5C6CBDBB5FEDACE0745B","General Dentistry, Orthodontics, Oral Surgery, ","42"
"676FC5678F063B7BA42B7FC9DA85989C","",""
"7C9C1EC602AFAC5119950925B588121E","",""
"521255DB815EB7F2E44D31CE130352C9","",""
"6151CA1F26822034F6B12F142BDFC9DB","",""
"0E6930D35E9A52977D5BD93C414CE3B2","",""
"841B9457FD9014EDE0E8BA949E5BE76D","Obstetrics & Gynecology","68"
"BA335C94FFA2AEA7525A44C72A33260A","",""
"88BEB72F600E507CECC09BD636B1DA5E","Anesthesiology, Pain Medicine","39"
"9421C38D86E75F5851F5241770F86142","",""
"E6511E07069C95500E0337215AC85395","",""
"DCC1041B85C1BCD477A8F90CAD93775E","Obstetrician Gynecologist","56"
"13941BDDB1399810F387F38DC7C775F0","",""
"8AB3F67548529C077AEE00F04B9A98C4","",""
"0BEC370D93E454D9A0CD7DEE3E0EF456","",""
"F719801846FF4EB77A7E393CBF607D00","",""
"ACEB7FF25CA3CF089FD8B0621281936D","",""
"4E2C589C00F47E908B2390337F653751","",""
"37C9BC66EBD3A2E455EE2A74FEAE4C0E","",""
"96B591794A81D64DFC9D9FE49060088D","",""
"2716856DCE285289A8CF7463EEE2EB45","",""
"CB4A597D895F0B34ADD0254C67F9C9AE","",""
"C5D84B491DE9533AB5043B62C3D41057","General Medicine","24"
"FD6C128733FC1D31F48A431EE6DFE1BC","",""
"45E7F7967D7FB661FABBB61DB524A286","",""
"426281D73409354C214025722C6160A8","",""
"56E3FB541605E047F551BFFC5A3DC209","",""
"DA960BB5BDCDC36AA9F836DF530A9E3C","Cardiology","39"
"021DE1D3005E39B3EAB3F7591231696B","General Medicine","31"
"0722BA570F1E381A4CF86360AD7D2000","",""
"64DBDE30FB80ADE324D5FC24B0042F34","",""
"CD04376883393101E37451BEEC94D920","",""
"DA5E8BFED9BDB84595BE92AFEB3FD378","Neuropsychological assessment and Neurodevelopmental evaluation, Applied Behavioral Analysis Intervention and Behavioural Support Programs","39"
"D73BDB1AC56EE271CDA563E7949255B2","",""
"6484BC7860F609CF2E18AB5EEBE01BA0","",""
"7B488EC59260645B79FDEE06A2F28948","",""
"5C1D3094CB6AD88A8FE5A64E0BDD8B1E","",""
"619CF51C28C270562CE9F63F3B39101A","",""
"1745680A5A547DC1FB4B69F85054C299","OB GYN","31"
"44A64C37E2C5C10EF6F6C45755AF9822","General Practitioner","29"
"CC56F342B0DC3F74024688BF135BEAB4","Internal Medicine, Surgery, Family Medicine",""
"318D38A7AA1B5FCA9FF53FDEFEF3EE88","",""
"0A7C5ACFD5D2E3F8C5EFB3A9F9F465F3","physical therapy",""
"5B80518DFA5CC0966A11E1CD13E71721","Internal Medicine","36"
"BAC6AB6F28645DB5CBBBBF00ED123F36","",""
"8EEF9B6C2C8397EE32BF3DA4C752BC3C","",""
"218A6BEBA67CE30416235C45F0357C20","",""
"8783118ABE1D12CEACF48E74FE8F9550","",""
"7CB01D241F49894A2F41CC3AF179209F","",""
"41B7A4257BEFB2E8999EB01CB3B376B0","General Practice,  Occupational Medicine","37"
"9AEA3C940F8665926C97B3D3C64ACE44","",""
"6B03EAB4F067CF8739E85BD408F05D94","",""
"ECECD3CFF01BB6137F0578BE5337A5F2","General Practice","40"
"0121FC02BB750488E774FFF937545734","",""
"79AB793439AEAF01B4E2C8D4CEAB0B70","",""
"A4111706BDC4B0445173F69F8418889B","General Medicine, Primary Care","33"
"77A81025AC3A31BAAA0BD6DD3B5773D9","",""
"90667252A0A036041DDC3553799772EF","",""
"DC66B44552C92B64725C5483F5881102","",""
"20EF1C5BB97B3A464DC4D8BB4DA18BAC","OB-GYNE",""
"99687949804F7BD0A24A825122001657","",""
"C34AE2B80C30C0A74B1C8E980E4DBE5D","Dental Medicine",""
"A7282C84A4C2109C3697B6ACA8B86ABA","General Practitioner ","30"
"64998E5967DB4DB4BF25DF2128C87C10","General Medicine","33"
"6A7C8B3C6B0ECB1B72233E98C09793F4","Internal Medicine","33"
"73847751AE607F99A9BBED87F731338C","Otorhinolaryngology- Head and Neck Surgery","40"
"A7C2FA485508EB3890858493A5C7ED8B","",""
"8CC4BD9C87FF9F6306EBF7255457795D","",""
"B146D051B578201F1E3419F8850A8A43","Family Medicine",""
"ED9A251AEF4E6AFAF071F1E822851EED","English Language Studies",""
"6F760A053C4FC2B0E7A369B42FD7F68C","",""
"B6F6652692ABF616327B519E40A328B4","Internal Medicine - Adult Nephrology","37"
"7A4A467E968AC32C4F328E6FB2D211F6","",""
"03FBE3C1E895D92E60A544F6CBA85914","",""
"AB0E8F1AE39D10783B04998B643A1444","",""
"4CBEC8EEDB31409D6743850EBD69DD63","dwadawd","24"
"D5A77A8C3D8FE59CE5262AF34A4D1C4B","",""
"DFA61F0564C8BFB628A354DA42279660","",""
"B5628FED964D280AAB18F11D1AFCD3FE","",""
"4064E4D885E4BE966C600E071394C636","Family & Occupational Medicine","37"
"E4B6BE955F9CBED37AECA6FBE3FA5448","",""
"596FE0710B7CD683BA38A087BCE66ECF","",""
"B9D21287003F6041D2EFB5C0CBCCE3FD","",""
"BFEAB61D25B5D7788DF27385BEC16EB9","",""
"FC83B39F9FF554B393188DBC36E3F835","General Surgery (Cancer, Colorectal, Breast, and Laparoscopic Surgery)","39"
"D33D9C026F718E514A62F6A5E8EAC0AB","Primary Care","31"
"400438F689C4A4B7003AC38BAB4A0EEF","",""
"7B3B85ACC94D2DF9BA27B7188E30D667","Pediatrics","34"
"08BF786CB3B22D313EE37F93586A24F4","",""
"413D4585C92214EA42C4F2276CF4BD8E","",""
"CF4298ADDD63275B043EB83DC27F0ED3","",""
"D2B36AAE8E6DBA855DD0AB395058A493","Obstetrics and Gynecology ","38"
"AB0677A84BF1FAD3578631280D3EE334","Internal Medicine",""
"FF66405DAB3D52BB64FCDA44B47921DD","Internal Medicine","33"
"0524BBC7D57D3EDBD146CB19BBD4D1F2","",""
"818A7CD413218993D9F871449F4E3321","Physical Medicine & Rehabilitation","53"
"5236D2D466E7A1D9785A33E298A58C3C","",""
